protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate
2,37,2,252,5677,1,27,9,0.34,0.92,246,94,0.17,0.78,0.7,0.86,0.12,0.52,0.25
1,11,4,316,4651,0,152,4,0.29,0.88,141,236,0.71,0.94,0.7,0.94,0.95,0.31,0.29
2,44,8,414,7866,1,167,9,0.87,0.46,106,158,0.15,0.66,0.36,0.08,0.91,0.48,0.76
1,46,1,94,2013,1,72,2,0.8,0.41,172,212,0.79,0.51,0.39,0.76,0.09,0.74,0.76
2,14,1,784,3697,1,18,4,0.51,0.56,152,170,0.25,0.25,0.56,0.45,0.3,0.48,0.47
1,10,5,891,490,1,77,9,0.13,0.24,96,71,0.74,0.67,0.92,0.39,0.95,0.31,0.72
1,49,5,23,4350,1,45,4,0.22,0.05,158,106,0.46,0.98,0.75,0.69,0.1,0.1,0.45
2,21,1,627,2428,0,115,5,0.66,0.94,70,50,0.99,0.48,0.39,0.27,0.09,0.93,0.85
1,45,6,662,4987,1,87,8,0.39,0.19,38,255,0.58,0.16,0.34,0.02,0.09,0.87,0.33
1,32,1,849,8733,1,140,1,0.84,0.2,97,246,0.63,0.1,0.52,0.21,0.98,0.79,0.93
2,40,5,49,9479,0,177,1,0.95,0.47,108,102,0.37,0.27,0.87,0.18,0.74,0.69,0.54
1,20,9,501,9825,1,159,9,0.81,0.49,119,199,0.73,0.57,0.01,0.03,0.21,0.52,0.54
1,19,5,717,4920,1,92,9,0.38,0.02,151,188,0.49,0.95,0.71,0.32,0.05,0.9,0.67
1,12,6,497,2926,0,22,4,0.79,0.15,74,113,0.02,0.3,0.29,0.47,0.97,0.79,0.34
2,23,8,334,9544,1,172,2,0.35,0.38,57,30,0.61,0.31,0.21,0.74,0.43,0.82,0.72
1,25,1,78,7282,0,92,9,0.17,0.68,110,12,0.83,0.48,0.01,0.33,0.6,0.31,0.32
2,19,2,581,4376,1,192,4,0.03,0.23,79,177,0.24,0.92,0.9,0.19,0.28,0.42,0.4
1,38,9,26,9490,0,77,6,0.39,0.42,252,223,0.22,0.42,0.91,0.23,0.76,0.71,0.67
1,19,3,270,4868,0,25,1,0.9,0.56,151,82,0.61,0.22,0.06,0.89,0.2,0.37,0.38
1,21,6,561,6986,1,108,9,0.24,0.89,248,46,0.82,0.16,0.52,0.2,0.79,0.49,0.2
2,39,5,803,6862,0,179,5,0.21,0.33,36,171,0.25,0.46,0.15,0.88,0.23,0.65,0.87
1,10,2,246,4423,0,135,3,0.97,0.13,57,130,0.93,0.8,0.76,0.45,0.1,0.44,0.92
1,14,7,775,6870,1,109,4,0.03,0.49,255,245,0.93,0.29,0.67,0.93,0.48,0.79,0.63
2,29,4,590,8159,1,134,1,0.79,0.75,254,97,0.2,0.51,0.3,0.41,0.81,0.12,0.81
1,17,1,386,2073,0,24,9,0.32,0.11,129,203,0.26,0.6,0.12,0.18,0.38,0.72,0.99
2,21,4,701,6170,1,19,8,0.04,0.42,200,226,0.7,0.45,0.83,0.55,0.03,0.15,0.61
2,10,6,558,701,0,83,4,0.92,0.02,3,80,0.95,0.19,0.67,0.59,0.55,0.94,0.91
1,29,7,972,8113,0,115,2,0.14,0.03,14,54,0.71,0.92,0.01,0.64,0.68,0.31,0.36
2,37,7,360,6825,1,9,9,0.55,0.48,209,35,0.44,0.57,0.63,0.41,0.74,0.8,0.7
1,46,7,865,7867,1,112,4,0.27,0.3,34,52,0.17,0.73,0.81,0.05,0.4,0.52,0.06
2,46,3,983,4264,0,164,9,0.07,0.85,239,161,0.46,0.64,0.59,0.63,0.1,0.09,0.79
2,21,6,487,7968,1,102,3,0.05,0.6,70,213,0.61,1.0,0.42,0.93,0.58,0.58,0.83
1,46,8,351,8146,1,168,7,0.12,0.45,69,84,0.33,0.46,0.58,0.96,0.33,0.91,0.4
2,37,4,700,7776,0,152,7,0.07,0.41,238,72,0.51,0.42,0.62,0.6,0.95,0.16,0.64
2,24,8,927,8558,0,48,4,0.76,0.5,179,179,0.13,0.36,0.64,0.02,0.5,0.32,0.86
2,15,2,255,8719,0,191,2,0.49,0.04,233,26,0.45,0.36,0.97,0.11,0.47,0.44,0.88
2,29,9,221,4886,0,69,9,0.34,0.89,104,225,0.09,0.28,0.18,0.83,0.31,0.28,0.11
2,23,9,883,3935,0,181,4,0.42,1.0,29,190,0.05,0.98,0.62,0.83,0.34,0.94,0.83
1,11,8,752,4619,0,182,8,0.93,0.18,227,61,0.86,0.87,0.19,0.95,0.51,0.38,0.27
2,18,1,780,5191,1,170,2,0.91,0.12,210,154,0.21,0.32,0.21,0.56,0.31,0.66,0.73
1,46,2,0,6875,0,119,8,0.72,0.14,232,37,0.58,0.31,0.67,0.86,0.89,0.22,0.33
2,29,6,545,7856,1,45,5,0.88,0.66,48,158,0.15,0.1,0.92,0.82,0.44,0.22,0.06
1,35,5,445,5401,1,125,7,0.32,0.66,94,95,0.26,0.88,0.16,0.59,0.29,0.18,0.21
1,38,9,78,3022,0,14,7,0.38,0.85,79,225,0.36,0.37,0.96,0.78,0.16,0.43,0.41
2,10,5,235,5738,1,157,9,0.61,0.75,117,11,0.14,0.57,0.32,0.13,0.67,0.53,0.74
2,44,2,333,5984,0,134,3,0.62,0.45,207,181,0.05,0.9,0.39,0.64,0.03,0.01,0.1
2,15,4,888,1770,1,135,4,0.48,0.61,144,41,0.88,0.41,0.15,0.95,0.45,0.83,0.81
1,46,9,348,9969,0,37,4,0.4,0.69,185,133,0.01,0.81,0.62,0.16,0.55,0.51,1.0
2,14,1,97,8989,0,53,5,0.99,0.51,225,66,0.06,0.43,0.6,0.74,0.34,0.16,0.79
1,42,1,81,3215,0,18,6,0.82,0.48,138,141,0.81,0.7,0.44,0.32,0.75,0.07,0.47
1,23,7,501,6694,0,38,3,0.43,0.65,147,191,0.28,0.43,0.48,0.82,0.68,0.06,0.57
1,21,3,966,2976,1,187,4,0.73,0.56,229,210,0.72,0.39,0.62,0.7,0.97,0.26,0.01
2,29,2,476,3737,1,129,3,0.27,0.64,242,218,0.15,0.99,0.58,0.93,0.51,0.5,0.21
2,33,9,926,9903,1,196,2,0.1,0.61,67,153,0.24,0.61,0.37,0.71,0.54,0.86,0.9
1,43,3,703,752,1,44,9,0.35,0.72,164,172,0.57,0.37,0.88,0.41,0.25,0.9,0.02
1,34,2,764,1392,1,47,1,0.4,0.64,132,142,0.99,0.26,0.67,0.01,0.39,0.83,0.9
2,38,8,920,6789,0,35,2,0.02,0.52,75,69,0.07,0.04,0.21,0.79,0.03,0.33,0.11
1,48,6,549,677,0,60,8,0.81,0.68,233,59,0.4,0.71,0.32,0.41,0.69,0.31,0.13
2,40,6,13,105,0,90,7,0.36,0.45,161,184,0.04,0.37,0.79,0.67,0.31,0.99,0.18
1,32,7,391,4753,0,52,1,0.58,0.24,28,234,0.2,0.82,0.1,0.11,0.54,0.68,0.8
2,47,7,346,1946,0,8,5,0.07,0.0,224,180,0.91,0.36,0.75,0.89,0.25,0.3,0.48
1,29,6,309,5544,1,107,6,0.17,0.56,121,66,0.1,0.37,0.36,0.44,0.62,0.33,0.15
2,32,4,385,1095,0,169,5,0.89,0.59,255,68,0.86,0.78,0.55,0.92,0.45,0.43,0.69
1,25,9,208,6985,0,131,4,0.61,0.97,208,12,0.18,0.49,0.28,0.71,0.48,0.62,0.94
2,17,6,356,1782,1,197,1,0.95,0.36,9,203,0.86,0.88,0.99,0.12,0.94,0.9,0.57
2,30,4,973,4541,1,142,7,1.0,0.39,203,68,0.54,0.59,0.91,0.58,0.71,0.2,0.1
1,10,3,600,3257,0,96,9,0.37,0.2,134,171,0.88,0.24,0.93,0.91,0.26,0.08,0.05
1,17,4,567,6213,0,26,6,0.3,0.07,123,73,0.15,0.57,0.18,0.8,0.5,0.41,0.8
2,38,3,93,4869,1,111,3,0.86,0.77,49,202,0.76,0.0,0.84,0.42,0.47,0.25,0.63
1,41,2,92,1561,0,198,4,1.0,0.25,91,219,0.68,0.31,0.54,0.96,0.8,0.58,0.92
2,47,5,339,4006,0,123,5,0.63,0.61,125,6,0.54,0.21,0.71,0.27,0.83,0.7,0.55
1,14,2,596,9867,0,186,1,0.8,0.69,76,15,0.81,0.65,0.22,0.38,0.28,0.31,0.06
2,31,6,444,9314,1,168,5,0.78,0.47,150,42,0.65,0.14,0.71,0.75,0.82,0.69,0.4
2,43,3,756,3981,0,51,1,0.36,0.88,104,31,0.88,0.29,0.91,0.23,0.18,0.34,0.66
2,10,6,21,9493,0,123,9,0.57,0.44,176,214,0.38,0.33,0.27,0.52,0.76,0.63,0.38
2,35,9,290,5682,1,5,7,0.83,0.28,229,181,0.59,0.0,0.23,0.73,0.25,0.63,1.0
2,19,1,484,5782,1,77,3,0.69,0.9,149,6,0.87,0.05,0.1,0.64,0.3,0.28,0.41
2,39,6,783,943,1,160,9,0.02,0.86,33,33,0.21,0.31,0.27,0.16,0.85,0.64,0.55
1,27,9,305,4550,0,1,2,0.34,0.16,209,157,0.49,0.22,0.54,0.63,0.42,0.38,0.23
1,26,4,633,9137,1,182,7,0.14,0.03,184,21,0.96,0.12,0.83,0.57,0.99,0.34,0.15
1,35,2,127,600,0,11,9,0.23,0.09,157,124,0.47,0.15,0.28,0.56,0.15,0.29,0.65
2,17,4,624,6376,1,181,6,0.91,0.29,53,182,0.25,0.84,0.62,0.83,0.46,0.35,0.59
2,49,1,938,9609,0,8,5,0.04,0.97,40,184,0.35,0.68,0.48,0.18,0.73,0.79,0.0
2,21,3,272,1524,1,153,7,0.22,0.56,202,244,0.89,0.48,0.29,0.75,0.01,0.25,0.28
2,36,9,847,3766,0,168,6,0.31,0.37,18,94,0.95,0.91,0.51,0.76,0.15,0.68,0.64
1,17,5,441,250,0,32,5,0.62,0.89,175,149,0.95,0.03,0.17,0.72,0.02,0.9,0.81
1,34,6,502,9736,1,28,2,0.53,0.45,244,100,0.7,0.34,0.64,0.51,0.99,0.35,0.31
2,13,3,129,78,1,131,8,0.22,0.32,13,55,0.51,0.82,0.12,0.4,0.76,0.03,0.65
1,42,5,131,3123,0,128,7,0.16,0.94,155,186,0.18,0.63,0.73,0.39,0.37,0.02,0.27
1,10,8,596,9089,1,62,6,0.24,0.85,190,64,0.12,0.98,0.18,0.73,0.16,0.14,0.69
2,28,6,934,7064,0,27,5,0.5,0.84,74,86,0.06,0.94,1.0,0.5,0.09,0.11,0.7
1,40,4,481,8417,1,45,5,0.27,0.51,96,174,0.02,0.17,0.82,0.34,0.53,0.75,0.13
2,25,2,861,1209,1,105,9,0.95,0.79,105,212,0.88,0.97,0.34,0.63,0.98,0.29,0.67
1,23,9,389,5153,0,92,1,0.46,0.18,173,22,0.81,0.95,0.43,0.84,0.67,0.65,0.33
2,14,1,592,4898,1,25,9,0.06,0.57,131,253,0.57,0.37,0.26,0.06,0.37,0.04,0.17
2,35,1,998,2178,1,189,6,0.73,0.98,150,244,1.0,0.98,0.77,0.97,0.5,0.3,0.5
2,37,4,984,7610,0,44,4,0.33,0.29,155,60,0.95,0.04,0.38,0.1,1.0,0.23,0.45
2,11,7,324,8895,0,174,7,0.65,0.79,183,104,0.66,0.66,0.76,0.51,0.52,0.28,0.77
1,15,1,68,2544,1,142,9,0.28,0.49,67,139,0.46,0.27,0.02,0.56,0.96,0.19,0.08
2,18,9,659,5522,0,136,5,0.57,0.04,33,47,0.15,0.13,0.14,0.14,0.02,0.62,0.79
2,42,4,447,2370,1,176,5,0.77,0.76,2,159,0.52,0.58,0.36,0.92,0.72,0.66,0.11
2,34,3,527,3281,1,142,8,0.93,0.17,75,243,0.16,0.31,0.11,0.47,0.63,0.15,0.21
1,22,1,818,4710,0,193,7,0.26,0.63,174,232,0.4,0.67,0.6,0.14,0.69,0.74,0.52
2,18,4,616,328,0,80,8,0.33,0.09,74,77,0.94,0.54,0.05,0.71,0.57,0.25,0.46
1,22,9,164,5579,0,82,2,0.46,0.95,231,18,0.34,0.39,0.86,0.66,0.04,0.28,0.99
2,40,6,487,4228,0,135,9,0.93,0.29,247,22,0.15,0.18,0.76,0.96,0.15,0.83,0.59
1,20,6,712,6794,0,88,3,0.9,0.23,252,184,0.58,0.6,0.22,0.44,0.92,0.9,0.33
1,13,1,708,120,0,177,6,0.09,0.13,161,145,0.6,0.83,0.48,0.27,0.23,0.82,0.9
2,43,2,425,6749,1,127,6,0.13,0.95,186,38,0.19,0.6,0.45,0.06,0.99,0.15,0.31
1,47,6,696,964,1,55,2,0.5,0.71,135,25,0.2,0.61,0.72,0.73,0.68,1.0,0.27
2,13,2,833,4224,0,141,7,0.11,0.74,143,32,0.99,0.51,0.4,0.62,0.44,0.67,0.49
2,47,3,264,3675,1,184,9,0.35,0.5,26,143,0.24,0.39,0.03,0.97,0.92,0.51,0.91
2,28,4,874,5694,1,56,1,0.15,0.47,139,13,0.84,0.46,0.27,0.71,0.79,0.95,0.71
1,15,5,611,2076,1,15,8,0.64,0.11,128,186,0.47,0.99,0.47,0.93,0.43,0.82,0.68
1,43,9,341,6865,1,185,2,0.95,0.56,166,218,0.43,0.75,0.97,0.99,0.07,0.69,0.73
2,27,4,831,5643,0,58,1,1.0,0.25,27,178,0.29,0.43,0.88,0.43,0.87,0.84,0.66
2,22,9,725,8524,1,163,8,0.38,0.98,246,11,0.77,0.46,0.18,0.15,0.77,0.39,0.76
1,32,3,277,5249,1,88,2,0.6,0.8,231,13,0.88,0.5,0.72,0.2,0.79,0.68,0.19
2,28,8,673,1316,0,97,6,0.86,0.41,135,97,0.26,0.66,0.94,0.32,0.74,0.19,0.18
2,20,1,438,1196,0,144,6,0.12,0.15,129,178,0.1,0.47,0.01,0.51,0.28,0.99,0.36
2,10,9,156,3170,0,8,5,0.69,0.79,202,101,0.14,0.69,0.72,0.12,0.86,0.59,0.85
1,33,9,421,9621,0,173,8,0.41,0.12,21,38,0.79,0.33,0.46,0.3,0.0,0.81,0.71
1,16,2,250,355,1,40,3,0.21,0.19,79,1,0.44,0.41,0.68,0.31,0.24,0.41,0.57
1,34,4,877,9718,0,182,4,0.4,0.21,158,39,0.13,0.86,0.61,0.0,0.05,0.76,0.02
2,30,8,608,28,1,14,7,0.08,0.56,94,27,0.34,0.33,0.98,0.35,0.11,0.39,0.24
2,24,7,529,1013,1,187,7,0.7,0.79,8,36,0.51,0.96,0.29,0.12,0.53,0.59,0.8
2,10,1,326,9019,0,53,8,0.25,0.31,216,160,0.85,0.17,0.79,0.43,0.04,0.78,0.24
1,21,5,960,2024,0,127,2,0.31,0.08,83,169,0.64,0.24,0.23,0.2,0.18,0.12,0.73
2,16,7,894,8490,0,155,2,0.12,0.46,3,143,0.18,0.46,0.44,0.82,0.23,0.36,0.18
2,24,4,96,5839,0,175,4,0.86,0.75,55,31,0.16,0.8,0.98,0.08,0.66,0.54,0.61
2,30,1,512,5791,0,80,9,0.49,0.22,143,127,0.41,0.73,0.77,0.87,0.47,0.33,0.63
2,28,9,215,754,0,115,9,0.57,0.22,36,6,0.08,0.17,0.32,0.58,0.46,0.31,0.75
1,38,5,131,8961,1,134,4,0.57,0.95,6,89,0.76,0.24,0.62,0.46,0.77,0.28,0.44
1,34,2,259,3735,1,55,9,0.41,0.95,121,241,0.4,0.58,0.05,0.55,0.46,0.23,0.63
2,42,8,124,1238,1,44,3,0.19,0.99,42,180,0.34,0.3,0.27,0.38,0.35,0.85,0.49
1,41,2,81,1906,1,18,5,0.75,0.81,50,210,0.51,0.42,0.72,0.13,0.96,0.92,0.95
1,44,3,282,7399,0,16,9,0.13,0.19,112,150,0.71,0.49,0.57,0.77,0.01,0.7,0.52
2,47,1,682,7961,0,12,6,0.1,0.21,146,31,0.57,0.59,0.47,0.93,0.31,0.03,0.21
2,35,2,58,9756,1,148,3,0.71,0.34,230,100,0.8,0.25,0.69,0.95,0.61,0.79,0.67
1,20,7,543,9410,1,45,9,0.21,0.32,211,73,0.63,0.16,0.4,0.67,0.78,0.53,0.55
2,44,2,160,4601,1,192,6,0.31,0.96,241,46,0.79,0.4,0.03,0.41,0.82,0.76,0.8
1,17,6,283,9549,0,187,4,0.48,0.79,50,195,0.7,0.08,0.44,0.48,0.05,0.44,0.18
2,23,3,105,1460,0,93,4,0.45,0.72,30,97,0.19,0.53,0.9,0.66,0.71,0.04,0.26
1,19,4,104,7669,0,22,8,0.71,0.19,205,219,0.05,0.84,0.86,0.82,0.72,0.68,0.92
2,11,8,438,1416,1,97,7,0.62,0.91,39,253,0.9,0.12,0.41,0.37,0.21,0.44,0.93
1,18,3,227,7766,1,47,1,0.64,0.83,116,171,0.95,0.11,0.02,0.92,0.11,0.87,0.44
1,12,6,699,1428,0,29,6,0.71,0.16,140,1,0.73,0.08,0.64,0.32,0.75,0.74,0.05
1,30,1,581,4378,0,45,8,0.29,0.87,226,172,0.72,0.85,0.74,0.53,0.25,0.36,0.31
2,35,7,317,7529,1,77,3,0.32,0.27,59,57,0.27,0.08,0.29,0.96,0.0,0.72,0.25
1,17,8,463,4474,1,9,9,0.44,0.08,76,9,0.54,0.98,0.48,0.94,0.22,0.5,0.41
1,11,8,801,3071,0,24,2,0.31,0.66,172,5,0.99,0.36,0.99,0.7,0.03,0.2,0.32
2,15,3,598,555,1,15,6,0.98,0.65,216,79,0.86,0.33,0.58,0.32,0.25,0.42,0.83
2,37,1,881,8547,0,164,1,0.81,0.09,132,114,0.3,0.09,0.35,0.22,0.34,0.22,0.0
1,38,9,873,1563,0,13,2,0.16,0.32,164,9,0.3,0.59,0.63,0.08,0.27,0.0,0.64
1,35,6,471,1040,1,91,5,0.01,0.99,242,173,0.48,0.59,0.18,0.71,0.92,0.25,0.66
2,34,9,55,2686,1,172,1,0.04,0.68,48,220,0.4,0.49,0.2,0.5,0.23,0.21,0.66
2,21,7,624,2553,1,101,8,0.24,0.73,142,205,0.37,0.31,0.92,0.57,0.47,0.0,0.52
2,14,1,12,1779,0,71,1,0.11,0.21,81,24,0.63,0.37,0.24,0.47,0.96,0.78,0.61
2,43,1,439,75,1,122,9,0.53,0.08,49,237,0.01,0.32,0.31,0.48,0.88,0.08,0.81
2,46,6,17,4326,1,76,3,0.86,0.28,67,251,0.76,0.43,0.54,0.57,0.31,0.45,0.78
1,24,5,693,5835,0,164,2,0.74,0.25,230,202,0.74,0.34,0.9,0.91,0.33,0.42,0.03
2,45,9,972,5057,0,116,1,0.22,0.23,215,170,0.83,0.68,0.78,0.03,0.59,0.18,0.03
1,24,2,112,2349,1,61,9,0.4,0.19,77,150,0.84,0.3,0.04,0.8,0.92,0.97,0.84
1,32,8,228,2773,0,168,4,0.51,0.57,137,103,0.57,0.35,0.69,0.39,0.01,0.6,0.57
1,15,5,170,2262,0,126,1,0.81,0.33,21,60,0.78,0.44,0.5,0.74,0.39,0.81,0.96
2,30,2,294,3229,0,155,1,0.84,0.82,105,86,0.49,0.0,0.48,0.95,0.85,0.5,0.43
1,32,6,188,392,1,1,7,0.91,0.18,72,255,0.95,0.49,0.69,0.31,0.41,0.72,0.18
1,25,8,425,1108,1,162,2,0.51,0.46,209,255,0.19,0.26,0.2,0.09,0.72,0.97,0.47
2,24,4,976,4362,0,68,7,0.69,0.01,16,165,0.92,0.06,0.98,0.23,0.69,0.35,0.44
1,34,2,78,5188,0,88,7,0.11,0.48,144,116,0.26,0.91,0.65,0.22,0.21,0.5,0.52
1,45,5,657,8802,0,21,9,0.57,0.06,251,167,0.1,0.32,0.37,0.74,0.45,0.51,0.81
2,20,2,918,5057,1,161,7,0.25,0.98,28,84,0.44,0.43,0.6,0.06,0.57,0.99,0.66
1,24,2,181,3998,0,135,1,0.43,0.79,179,202,0.61,0.83,0.22,0.05,0.72,0.23,0.19
1,13,6,498,8864,0,193,8,0.63,0.49,184,202,0.23,0.17,0.63,0.69,0.82,0.68,0.73
1,30,9,797,6566,1,3,8,0.26,0.09,80,90,0.56,0.85,0.03,0.56,0.76,0.14,0.59
2,22,4,761,3677,0,51,4,0.05,0.59,57,89,0.81,0.24,0.34,0.42,0.03,0.93,0.58
2,31,6,865,5796,1,79,8,0.01,0.76,110,181,0.26,0.59,0.75,0.58,0.67,0.59,0.68
2,28,7,825,6363,1,95,4,0.02,0.19,52,120,0.58,0.69,0.81,0.74,0.5,0.86,0.56
1,43,6,707,8123,1,182,8,0.01,0.57,174,156,0.34,0.91,0.25,0.1,0.57,0.9,0.46
1,23,8,834,8222,0,123,5,0.11,0.81,206,205,0.53,0.61,0.54,0.55,0.37,0.56,0.64
2,13,4,70,7690,0,187,4,0.24,0.77,238,143,0.67,0.45,0.53,0.82,0.71,0.68,0.72
1,36,1,247,1400,1,6,6,0.22,0.8,236,188,0.35,0.57,0.42,0.36,0.67,0.7,0.23
1,38,7,145,4071,0,157,2,0.99,0.88,166,188,0.99,0.2,0.23,0.76,0.58,0.46,0.5
2,37,3,617,8808,1,17,2,0.31,0.94,84,6,0.56,0.69,0.7,0.85,0.86,0.43,0.46
2,44,6,774,2786,0,117,2,0.13,0.41,237,52,0.82,0.19,0.25,0.82,0.1,0.19,0.04
1,17,2,295,7169,1,60,9,0.55,0.57,48,140,0.73,0.56,0.91,0.65,0.3,0.38,0.83
1,25,9,581,870,1,150,3,0.86,0.79,127,19,0.85,0.65,0.53,0.72,0.5,0.99,0.38
1,45,1,469,4196,0,152,4,0.68,0.7,169,224,0.17,0.9,0.87,0.79,0.96,0.27,0.07
2,39,6,505,9604,0,125,8,0.3,1.0,98,75,0.22,0.45,0.29,0.73,0.07,0.76,0.46
2,27,6,192,2739,0,81,4,0.56,0.01,118,230,0.49,0.78,0.81,0.45,0.34,0.06,0.16
2,11,5,67,940,0,85,7,0.71,0.36,187,225,0.85,0.17,0.11,0.16,0.93,0.47,0.7
2,22,5,493,340,1,51,5,0.73,0.28,93,130,0.2,0.16,0.77,0.31,0.9,0.06,0.57
1,13,1,816,7422,1,178,9,0.67,0.26,67,55,0.97,0.52,0.39,0.21,0.87,0.48,0.27
2,35,5,51,4133,0,139,4,0.87,0.22,74,15,0.13,0.6,0.47,0.36,0.31,0.03,0.95
2,34,2,881,659,0,184,3,0.87,0.71,84,192,0.18,0.63,0.17,0.49,0.85,0.61,0.29
2,39,7,362,9752,1,71,2,0.58,0.08,194,100,0.17,0.75,0.02,0.96,0.51,0.59,0.55
2,20,3,796,3457,0,170,1,0.43,0.74,155,69,0.59,0.29,0.67,0.96,0.62,0.8,0.8
2,16,4,916,9848,0,39,6,0.64,0.69,160,143,0.92,0.62,0.59,0.77,0.24,0.58,0.51
1,40,3,473,2975,0,69,2,0.82,0.25,184,43,0.26,0.19,0.62,0.98,0.71,0.93,0.96
1,19,3,845,9241,0,48,8,0.01,0.25,10,202,0.55,0.22,0.26,1.0,0.33,0.78,0.84
2,48,4,520,453,1,125,6,0.99,0.63,168,17,0.18,0.07,0.24,0.89,0.34,0.13,0.92
1,22,5,762,9896,1,57,5,0.18,0.76,145,98,0.63,0.75,0.83,0.08,0.64,0.27,0.37
2,40,1,430,8184,0,21,2,0.47,0.88,186,116,0.12,0.51,0.76,0.43,0.24,0.03,0.55
2,16,4,843,5442,1,82,7,0.87,0.85,118,152,0.49,0.24,0.34,0.53,0.22,0.39,0.84
1,45,8,297,818,0,99,2,0.23,0.96,97,74,0.66,0.56,0.64,0.12,0.37,0.51,0.9
1,29,7,434,4868,0,148,5,0.48,0.58,6,116,0.58,0.35,0.83,0.81,0.78,0.95,0.94
2,13,9,695,12,0,15,2,0.13,0.91,167,30,0.14,0.84,0.89,0.15,0.22,0.52,0.88
2,16,5,690,7727,1,69,2,0.4,0.81,239,67,0.16,0.53,0.01,0.38,0.79,0.78,0.73
2,10,4,197,920,1,179,7,0.18,0.89,18,51,0.67,0.03,0.81,0.07,0.7,0.27,0.02
1,22,8,127,4920,1,76,9,0.36,0.01,201,60,0.81,0.99,0.35,0.52,0.68,0.15,0.31
2,31,9,531,2418,1,62,5,0.37,0.97,72,229,0.91,0.07,0.72,0.6,0.47,0.81,0.13
2,30,7,983,9506,1,119,7,0.99,0.47,89,3,0.81,0.7,0.37,0.74,0.75,0.25,0.15
2,31,7,410,6475,0,37,4,0.99,0.8,223,104,0.97,0.44,0.61,0.34,0.01,0.87,0.29
1,37,5,933,2017,0,134,2,0.11,0.13,42,5,0.41,0.25,0.65,0.59,0.31,0.17,0.07
2,18,4,839,7957,1,199,3,0.73,0.4,253,28,0.33,0.68,0.4,0.73,0.68,0.85,0.24
2,35,1,64,9420,1,26,2,0.05,0.27,4,254,0.03,0.13,0.51,0.76,0.99,0.77,0.96
1,18,7,693,4792,1,8,5,0.03,0.29,20,108,0.45,0.86,0.73,0.3,0.0,0.61,0.31
2,24,1,240,6830,0,4,6,0.11,0.12,28,206,0.65,0.25,0.48,0.07,0.51,0.85,0.16
2,19,1,368,2434,1,21,7,0.97,0.81,168,231,0.82,0.36,0.01,0.04,0.92,0.33,0.72
1,33,5,535,2868,0,159,3,0.94,0.01,193,139,0.27,0.63,0.01,0.77,0.86,0.17,0.83
2,17,9,383,1438,0,149,4,0.19,0.31,104,200,0.51,0.0,0.66,0.39,0.02,0.16,0.31
1,33,6,430,3543,1,25,8,0.16,0.17,247,101,0.66,0.47,0.85,0.13,0.53,0.27,0.28
1,25,3,966,1781,0,143,4,0.24,0.59,44,200,0.55,0.89,0.79,0.18,0.0,0.45,0.24
2,35,3,82,6343,0,163,7,0.52,0.25,23,76,0.27,0.68,0.31,0.77,0.79,0.88,0.39
2,36,7,981,2263,1,177,6,0.57,0.26,185,15,0.8,0.39,0.47,0.6,0.31,0.09,0.09
2,46,6,830,211,0,43,7,0.22,0.49,47,83,0.17,0.66,0.23,0.5,0.77,0.92,0.67
2,13,9,696,8699,1,169,1,0.76,0.65,13,48,0.9,0.94,0.99,0.62,0.94,0.93,0.82
1,33,6,950,6159,0,37,3,0.31,0.12,144,127,0.95,0.19,0.26,0.14,0.98,0.73,0.66
2,28,5,827,7027,1,185,6,0.92,0.18,218,46,0.37,0.53,0.42,0.32,0.89,0.9,0.42
1,45,7,610,331,1,42,3,0.66,0.25,183,28,0.38,0.23,0.68,0.37,0.2,0.77,0.29
2,48,1,573,6860,0,175,7,0.44,0.97,95,7,0.74,0.85,0.88,0.31,0.19,0.53,0.41
2,19,7,285,8044,1,92,9,0.79,0.4,242,232,0.46,0.72,0.05,0.86,0.63,0.6,0.42
2,34,3,988,8169,0,61,3,0.82,0.6,193,199,0.03,0.8,0.3,0.58,0.54,0.63,0.67
1,27,9,533,8742,0,142,1,0.29,0.24,209,94,0.92,0.94,0.57,0.73,0.01,0.13,0.93
2,28,6,458,5720,1,68,6,0.34,0.49,16,82,0.43,0.23,0.62,0.24,0.39,0.19,0.07
2,45,9,211,9133,0,53,1,0.94,0.07,119,88,0.2,0.05,0.07,0.26,0.91,0.52,0.95
2,19,5,125,727,1,84,1,0.16,0.03,165,134,0.56,0.29,0.66,0.23,0.9,0.12,0.91
2,42,7,412,4975,0,34,8,0.04,0.47,180,186,0.22,0.4,0.53,0.69,0.2,0.96,0.12
1,14,4,498,3243,0,76,9,0.45,0.4,117,243,0.21,0.63,0.83,0.35,0.38,0.51,0.18
2,44,7,424,648,1,97,2,0.8,0.14,10,68,0.55,0.8,0.22,0.41,0.56,0.38,0.31
1,43,1,553,5095,0,152,9,0.77,0.69,122,55,0.39,0.35,0.2,0.71,0.85,0.16,0.56
1,42,7,609,6614,0,148,5,0.92,0.99,38,195,0.57,0.47,0.79,0.97,0.53,0.42,0.13
1,30,8,960,7135,0,197,8,0.53,0.4,44,177,1.0,0.79,0.7,0.16,0.97,0.3,0.2
